f1,p,r
0.858861804,0.8780723214,0.8426961303
0.8119735122,0.8189727664,0.8056006432
0.8930098414,0.9009023905,0.8860025406
0.9107301831,0.9213158488,0.9019640684
0.9044909477,0.9105618,0.8989195824
0.8814994693,0.8880980611,0.8753943443
0.8432998657,0.8624714613,0.8271671534
0.8347276449,0.8423991203,0.827475369
0.8807900548,0.8874245882,0.8747553229
0.891479969,0.9019052386,0.882319808
0.8901429176,0.9006530643,0.8808125854
0.8436077237,0.855089426,0.8330816031
0.8994271755,0.9036576748,0.8954384923
0.7763534784,0.7851640582,0.7692040205
0.8999055624,0.9104186893,0.8906119466
0.8934958577,0.9009472132,0.8864817023
0.6878102422,0.697286427,0.6824712157
0.8614897132,0.871117413,0.8527470231
0.9055840373,0.9135325551,0.8984719515
0.8160297871,0.8291530013,0.8041653037
0.8617744446,0.8739500046,0.850733459
0.8655541539,0.8780905008,0.8545510173
0.9133086801,0.9217115045,0.9055951238
0.8037990332,0.8065017462,0.8020895123
0.7058386803,0.7161673903,0.6982817054
0.945630312,0.9461455941,0.9451211095
0.9183706045,0.9237369299,0.9135716558
0.6854426861,0.6932396293,0.6791170835
0.9751040339,0.9757190943,0.9745092988
0.9189507961,0.9242105484,0.9146020412
0.9587910771,0.9588739276,0.9587083459
0.7991060615,0.8173668981,0.7829481363
0.9037035704,0.9087340236,0.8990780711
0.9198159575,0.928584516,0.912473321
0.9026440978,0.9097117186,0.896558404
0.8797143698,0.8951457143,0.8659071922
0.9134218097,0.9195824862,0.9077265859
0.7323159575,0.7413662076,0.7247464657
0.8815303445,0.8869220614,0.8764494658
0.9441972375,0.9515429735,0.937980175
0.8519242406,0.8598155975,0.8445557952
0.7121445537,0.7189955711,0.7070503831
0.8623296022,0.8705317974,0.8548249602
0.7662982345,0.7873165011,0.7473530173
0.9347720742,0.9435958862,0.9268452525
0.9140796065,0.9183198214,0.9101941586
0.8065048456,0.8103346229,0.8030639291
0.8109797835,0.8296276331,0.7943809032
0.9144638777,0.9192496538,0.910055995
0.8840931654,0.8928591609,0.8762985468
0.8928442597,0.9019001722,0.8847102523
0.9379353523,0.9425693154,0.9336390495
0.7383116484,0.7497388721,0.7277662754
0.8978185058,0.9087004066,0.888433814
0.7583422065,0.7764880657,0.7418602705
0.879758656,0.8920977712,0.8685763478
0.8688499331,0.8797549009,0.8588660359
0.9031860828,0.9075375795,0.89917171
0.7340449691,0.7467641234,0.7226859331
0.911737442,0.9178459048,0.9061515331
0.9372730851,0.9415640831,0.9333157539
0.9553689361,0.9573664665,0.9535426497
0.8063362241,0.8210895658,0.793443501
0.7420796156,0.7452928424,0.7403668165
0.8399302959,0.8538715243,0.8273063898
0.8704927564,0.8810706139,0.861104846
0.9591331482,0.9628234506,0.955691874
0.9570213556,0.9570124745,0.9570301175
0.8336951733,0.8541475534,0.8167756796
0.8261780739,0.8381780386,0.8152272701
0.8624517322,0.8739412427,0.8524042368
0.90722543,0.9172536135,0.8987147212
0.7708236575,0.7984440327,0.7469621897
0.8856933117,0.8947257996,0.8776686192
0.9417434335,0.9418381453,0.9416489601
0.8513838053,0.8698390126,0.8357869387
0.8927503824,0.9009563923,0.8853171468
0.8878618479,0.8979109526,0.8786652684
0.9238213897,0.9302919507,0.9183195829
0.9411540031,0.9474223852,0.9358817339
0.8634312153,0.8782096505,0.8506374359
0.9420090914,0.9461398721,0.9385159612
0.925288856,0.9307291508,0.9202296138
0.8338870406,0.849090755,0.8206301928
0.8852127194,0.8911375999,0.8798739314
0.9550038576,0.9584701061,0.9518665671
0.938321352,0.9423750043,0.9346688986
0.874407649,0.8886213303,0.8614839315
0.941483438,0.9451165199,0.938147366
0.9206040502,0.926568985,0.9153071642
0.9311301112,0.9315888286,0.9307482839
0.9101589322,0.9174104333,0.9035660028
0.7133564353,0.7181500793,0.7095500231
0.8411362767,0.8544831276,0.8288705945
0.8715539575,0.8787438869,0.8648391962
0.9388377666,0.9460930824,0.9325621724
0.903105557,0.908614099,0.8980845809
0.8928952217,0.8956874609,0.8902071118
0.8232775331,0.8404158354,0.8081759214
0.8874071836,0.8952121139,0.8804711699
0.9208630919,0.9290595055,0.9133930206
0.9238095284,0.9276558757,0.9203249216
0.9167785645,0.9244349599,0.9098703861
0.9417827725,0.9444112778,0.9392800927
0.902998209,0.9140415192,0.8933790922
0.8554422259,0.8642913699,0.8474949002
0.9381129146,0.9388125539,0.9374283552
0.8382732868,0.8565104008,0.8233937025
0.9066306949,0.9153312445,0.8987542987
0.9085972309,0.9183059931,0.8999410868
0.919449389,0.9242935181,0.9154157043
0.8118368983,0.8315873742,0.794216156
0.8931770325,0.9035628438,0.8839591742
0.8868339062,0.8977568746,0.8769747615
0.8940546513,0.9029333591,0.886287868
0.6582854986,0.6916851997,0.6292575598
0.9373414516,0.9439539909,0.9314928055
0.8551409245,0.8655667305,0.8459432125
0.9434155226,0.948551774,0.9386281967
0.8368753195,0.8419961929,0.8321690559
0.8914604187,0.8951135874,0.8879353404
0.9002375603,0.9100360274,0.8916262388
0.8573927879,0.8732998967,0.8434762359
0.8864709735,0.8968577385,0.8772783875
0.82353127,0.8366288543,0.8122420907
0.8998280168,0.9082502723,0.8921324015
0.8551498652,0.87010777,0.841971755
0.9009470344,0.9100453258,0.8929112554
0.8446115851,0.8627073765,0.8282525539
0.8979486227,0.9065874219,0.8901766539
0.8358712792,0.8527062535,0.8206425309
0.8922593594,0.8968109488,0.8880423307
0.9722118378,0.9731156826,0.9713270664
0.8201749325,0.8294523954,0.8115314841
0.8514224887,0.8581663966,0.8454130292
0.9525093436,0.9566364884,0.9486485124
0.8337726593,0.8420861959,0.8261210322
0.8671488762,0.8798578382,0.8560016751
0.830471158,0.8465402722,0.8165463209
0.9081539512,0.915759027,0.901294291
0.9036538005,0.9084760547,0.8992316127
0.8753356934,0.8885951638,0.8639292717
0.8707366586,0.8791261911,0.863160789
0.9285640121,0.9324884415,0.9250344634
0.8936888576,0.9009071589,0.8870435357
0.8761902452,0.8826580048,0.8702432513
0.9118128419,0.9233675599,0.9018654227
0.7888988256,0.8113283515,0.7693996429
0.8669566512,0.8821540475,0.8543100357
0.8814905882,0.8922959566,0.8715993762
0.8535405397,0.878072381,0.8332924843
0.9528256059,0.9547702074,0.951025784
0.8793815374,0.8833879232,0.87581563
0.7513511181,0.7579593062,0.7464728951
0.947060883,0.9514248967,0.9430844784
0.8842486739,0.8915621638,0.8776453137
0.8885045052,0.8985919952,0.8793808818
0.8809792399,0.8881940246,0.8742645979
0.8598359227,0.8739619255,0.8468741775
0.870732069,0.8783124685,0.8638709784
0.9074030519,0.9103423357,0.904785037
0.857190907,0.8727740049,0.8432017565
0.8655138612,0.8778278232,0.8547329307
0.8143673539,0.8303396702,0.8002804518
0.8866540194,0.8978393674,0.8765671849
0.9529989958,0.9555999637,0.950483501
0.8910151124,0.9003241658,0.8829213381
0.9029561281,0.9106599689,0.8961628675
0.8678131104,0.8787539601,0.8581572771
0.7613017559,0.7872527242,0.7387825847
0.892282486,0.9002531767,0.8849515915
0.9106387496,0.9201009274,0.9021091461
0.863011837,0.875454247,0.8519741893
0.7274658084,0.7355313301,0.7216335535
0.8888819218,0.9013597965,0.877592206
0.9720827937,0.9751366377,0.9692675471
0.9331152439,0.9361335635,0.9303074479
0.9216866493,0.9313333631,0.9134403467
0.9022533894,0.9068536758,0.8980227113
0.8587217927,0.8697022796,0.8495033383
0.9110748172,0.9170245528,0.9058107138
0.9221950173,0.9292848706,0.9157559276
0.8740900755,0.8867251277,0.8628386259
0.8853439093,0.8973461986,0.874630928
0.8457796574,0.8601337671,0.8330469131
0.8745381236,0.8796536922,0.8696918488
0.8222004175,0.8384234309,0.8075872064
0.8761222363,0.8904672265,0.8633480072
0.8924093843,0.8990505934,0.8862897158
0.9137459993,0.9255093336,0.9037334323
0.7927049398,0.8142989874,0.773879528
0.9350757003,0.9398017526,0.9310130477
0.9130724072,0.9225346446,0.9047213793
0.88975811,0.9002166986,0.8804392815
0.7377676964,0.7708009481,0.7087852359
0.7619281411,0.771586895,0.7536919117
0.8801310062,0.8906515837,0.8706434965
0.9337642789,0.9398552179,0.9281818271
0.8830077052,0.8951165676,0.8723783493
0.8914096951,0.8979789615,0.8851951361
0.9240170717,0.9269116521,0.9213430285
0.725597918,0.7307165265,0.7218319178
0.9252980947,0.9310082793,0.920044899
0.8928071856,0.8995760083,0.8866842389
0.734918952,0.7411721349,0.7300833464
0.9251582026,0.9334851503,0.9181503654
0.8221647143,0.833352685,0.8124876618
0.8056383729,0.8261269927,0.7877288461
0.8792186975,0.8892148137,0.8701130152
0.9354977012,0.9415043592,0.9300328493
0.8398219943,0.8530669212,0.8282056451
0.9247714877,0.9281455874,0.9215480089
0.8861629963,0.8974451423,0.8763117194
0.9340418577,0.9382606745,0.9301767349
0.8945158124,0.9017131925,0.8879247308
0.8249849081,0.8377958536,0.8133220673
0.9140716195,0.9170515537,0.9113584161
0.847165525,0.8438723087,0.8505938053
0.8879284263,0.8968978524,0.8797171116
0.9135633111,0.9219620228,0.9062013626
0.7061028481,0.7159414291,0.6971886754
0.7916939855,0.7993878722,0.7849049568
0.8640835881,0.8799077868,0.8501884937
0.9439327717,0.9476066232,0.9406089783
1,1,1
0.7890858054,0.8062993288,0.7743977904
1,1,1
0.8680647016,0.8791647553,0.8582177162
0.8611826897,0.8726373911,0.850900948
0.896107316,0.9010910392,0.8915556073
0.8078488111,0.8235478997,0.7932408452
0.9460510015,0.9474804997,0.9448401332
0.9257532954,0.932051003,0.9200882912
0.9070640206,0.9149132967,0.8999685645
0.9084982872,0.9139995575,0.903413415
0.8775090575,0.8947267532,0.8629927635
0.8870886564,0.8965647817,0.8786132932
0.7399094701,0.7421255708,0.7388252616
0.8498196602,0.8635346293,0.8377463818
0.8441900611,0.8527558446,0.8361774683
0.8668265343,0.8789767623,0.856071353
0.9763832092,0.9781393409,0.9747139215
0.8946066499,0.903062582,0.8868337274
0.8414486051,0.8520846963,0.8316116333
0.82705158,0.8451810479,0.8112051487
0.915787816,0.9187933803,0.9129584432
0.9606885314,0.9655540586,0.9565320015
0.884691298,0.8953231573,0.8751088977
0.938601613,0.9422548413,0.9352127314
0.8967397213,0.9023578763,0.8916866183
0.8435490131,0.8579456806,0.830719173
0.9178735614,0.9241111875,0.9122763872
0.9085547924,0.9155305028,0.9020842314
0.8981782198,0.9053001404,0.8917048573
0.6807019114,0.6932618618,0.6708133817
0.8763290644,0.882527113,0.8707646132
0.8247891665,0.8431060314,0.8085759282
0.8414729834,0.8387899995,0.8451416492
0.7470023036,0.7509732842,0.746047616
0.8650963306,0.8771561384,0.854147315
0.8939865828,0.9005035758,0.8879377842
0.8892707825,0.899151504,0.8803224564
0.8408541083,0.8536409736,0.8296204805
0.9186296463,0.926515162,0.9113232493
0.9406823516,0.9447122812,0.9370282888
0.7842322588,0.7980461717,0.7722870111
0.9669490457,0.9685981274,0.9653888345
0.8292179108,0.8456332088,0.8145603538
0.8981507421,0.9074034691,0.8897807598
1,1,1
0.9541258812,0.9598620534,0.9488871694
0.8880521059,0.9009209871,0.8767425418
0.9172359109,0.9214552045,0.9133989215
0.9404841065,0.9451796412,0.9361336827
0.9240061641,0.9295896292,0.9191502333
0.7733837962,0.7872720957,0.7606235147
0.8517897725,0.8561322689,0.8480470777
0.8676016927,0.8763394952,0.8597115278
0.9207419753,0.9273970127,0.91481179
0.9174181819,0.9236865044,0.9116586447
0.950959444,0.9547836781,0.9475150108
0.7004083991,0.7068718672,0.6960824728
0.8302385807,0.8491790891,0.8135350347
0.9657507539,0.9681326747,0.9635680914
0.9397838712,0.9438558221,0.936052382
0.8755353689,0.8784993291,0.8726765513
0.8837535977,0.8893999457,0.878494978
0.9269860983,0.9324785471,0.9220338464
0.927317977,0.9339845777,0.921117723
0.9365914464,0.9414544702,0.9320443273
0.8362936378,0.8517987132,0.8224768043
0.8855107427,0.8950942159,0.8768693209
0.9142929316,0.918058753,0.9109578133
0.8877131343,0.8918086886,0.8839433193
0.8766722083,0.8852646351,0.8694054484
0.8426750302,0.85529989,0.8312675357
0.8910522461,0.894836247,0.887567699
0.8903017044,0.9007956982,0.8808525801
0.6650074124,0.6735755801,0.6584174633
0.895696044,0.9017868042,0.8905340433
0.6310594678,0.641561389,0.6236186624
0.8803134561,0.8943325877,0.8681087494
0.8719631433,0.8808280826,0.8643306494
0.7536948919,0.760768652,0.7481189966
0.8889612556,0.8962623477,0.8823236823
0.8377709389,0.8562982678,0.8218179941
0.883261323,0.8953509927,0.8727330565
0.7555069923,0.7713965178,0.7419404984
0.8451424241,0.8557448387,0.836053431
0.8095372915,0.8205959201,0.8008437157
0.8108206987,0.8298906088,0.7934864163
0.92482692,0.9298324585,0.9204208851
1,1,1
0.7519594431,0.7603328228,0.744651258
0.887303412,0.8953481913,0.8799179196
0.7007056475,0.7036195993,0.6993625164
0.9390966296,0.9422507286,0.9362322688
0.9190225005,0.926817894,0.911855638
0.8915130496,0.9014742374,0.8825950027
0.8471879363,0.8633318543,0.8330013156
0.9243292809,0.9270550013,0.9219478369
0.9126750827,0.9174157381,0.9082978368
0.8468080759,0.8609685898,0.8340864778
0.8836816549,0.8937523961,0.874732852
0.9331985116,0.9411594868,0.9262055755
0.9596042633,0.9616199136,0.9576973319
0.9311885834,0.935061276,0.9276988506
0.8788865805,0.8877025247,0.8709785938
0.9030706882,0.914244771,0.8932956457
0.8800083399,0.8882303238,0.8728093505
0.7511751652,0.7604552507,0.7442624569
0.8527151942,0.8664897084,0.8410199285
0.9131526947,0.9197201133,0.9071170092
0.9458386898,0.9491490126,0.9427737594
0.8757149577,0.88597399,0.8663983345
0.9461381435,0.9499191642,0.9425715804
1.0000001192,1.0000001192,1.0000001192
0.9260710478,0.9313760996,0.9212638736
0.9219779968,0.9268220067,0.9175298214
0.8960567713,0.9023134708,0.8903539181
0.7832583189,0.7993378043,0.7690983415
0.9401373863,0.9424390793,0.9380707741
0.8159067035,0.8285281062,0.8043163419
0.8909173012,0.8972247243,0.8851180077
0.9064590931,0.9128713012,0.9005784988
0.8766759634,0.8860532045,0.8681417704
0.9370132685,0.9404927492,0.9340275526
0.7700978518,0.7939251065,0.7491287589
0.870054543,0.8747071028,0.8658357263
0.8731161356,0.8874747157,0.8604316711
0.921494782,0.9262045026,0.9176098704
0.85781914,0.8627801538,0.8533129096
0.8443391323,0.8548341393,0.8347406983
0.8470784426,0.8585262895,0.8367140889
0.8879057169,0.8990834951,0.8780708313
0.9504330754,0.9527370334,0.9483566284
0.933316052,0.9400212765,0.9272634983
0.8748033643,0.885979712,0.8648805618
0.9074139595,0.9164751768,0.8992567658
0.8831487894,0.8908722401,0.8762198091
0.9347937107,0.939453125,0.9305689335
0.9282966852,0.9323721528,0.9246143103
0.9256202579,0.930885613,0.9208545685
0.894562006,0.9020862579,0.8875066042
0.8319912553,0.8508685231,0.8150534034
0.8447602987,0.8490299582,0.8410942554
0.8937180042,0.903799355,0.8853975534
0.9318640828,0.934043169,0.9299560189
0.859269917,0.8695981503,0.8496612906
0.8746608496,0.8815134168,0.8682661653
0.8633294702,0.8739652634,0.8537517786
0.9277579188,0.9329568744,0.9229977727
0.8706228137,0.8811599016,0.8610885739
0.8344046474,0.8522430062,0.8186360002
0.8831441402,0.8895059824,0.8772767782
0.802094698,0.8180801868,0.787633419
0.8894633055,0.9006686807,0.8792161345
0.7851253152,0.7919319868,0.780200541
0.8455658555,0.865193665,0.8282091618
0.866443336,0.8725925088,0.8610371947
0.7442630529,0.7515160441,0.7392511964
0.888138175,0.9010514021,0.8764672279
0.9596042633,0.9616199136,0.9576973319
0.8988512158,0.906951189,0.8914195895
0.8275338411,0.8512777686,0.8065044284
0.9178490639,0.9260355234,0.9104267955
0.74212569,0.758539319,0.7275633216
0.8476287127,0.8619722724,0.8348984122
0.8684465885,0.8782302737,0.8594993353
0.8395515084,0.8478737473,0.8323369026
0.8952925801,0.9043896198,0.8873589635
0.9289752245,0.9341670871,0.9244798422
0.8900235295,0.8981707692,0.8825179338
0.8075256944,0.8118444681,0.8042685986
0.8678378463,0.8808634877,0.8563225865
0.9615632296,0.9640846848,0.9592913389
0.9043118954,0.9093515873,0.8996436596
0.8884654045,0.8963854313,0.8811373711
0.9352021813,0.9411548972,0.9302478433
0.7887585163,0.8181171417,0.7642173171
0.8902578354,0.8999813795,0.8814132214
0.8672560453,0.8755127788,0.859787941
0.9228813052,0.9280036688,0.9183548093
0.8332231045,0.8479800224,0.8205417991
0.9013341069,0.9039625525,0.8990095258
0.906708777,0.9155136943,0.8989015222
0.8836628795,0.8853553534,0.8819983602
0.9066333771,0.9133818746,0.9005724788
0.9201869965,0.9230578542,0.9176847339
0.9131035209,0.9191830754,0.907499671
0.8924825191,0.9058972597,0.8805792332
0.8474081755,0.8575904965,0.8380945921
0.8789137602,0.8879562616,0.8706145287
0.8653684855,0.8810634613,0.8517440557
0.881321013,0.8963562846,0.8682069182
0.9751808047,0.9767131805,0.9737085104
0.9288500547,0.9354380369,0.9229200482
0.7997986078,0.8028464317,0.797486186
0.9082072377,0.916383028,0.9006155133
0.8848199248,0.8984346986,0.8727573752
0.844127655,0.8579259515,0.8317708373
0.7502435446,0.7555262446,0.74678123
0.851162374,0.8619422913,0.8415659666
0.8539372683,0.8768399358,0.8341255188
0.8416931629,0.842890799,0.8414965272
0.8621425629,0.8747370839,0.8511879444
0.8135249019,0.8260769248,0.8020564318
0.9380722642,0.9416727424,0.9347558022
0.8657188416,0.872251451,0.859523356
0.897726953,0.9039874077,0.892002821
0.9110936522,0.9179697633,0.9048214555
0.891040206,0.8948615789,0.8874192834
0.8602257967,0.8685819507,0.8524082303
0.7614231706,0.7855132818,0.740562439
0.8754264116,0.8873722553,0.8649020195
0.8885313272,0.9067351818,0.8736681938
0.8640829325,0.8741754293,0.8552051187
0.8252682686,0.8352869749,0.8163793087
0.7891307473,0.8070316315,0.7733408213
0.9381361008,0.9448213577,0.9324371815
0.8891814351,0.8966503739,0.8822594881
0.886369884,0.887881577,0.8849396706
0.8942914605,0.8963403702,0.8926211596
0.8590026498,0.8719407916,0.8483198881
0.8691387177,0.8794701099,0.859834373
0.9342980385,0.9393579364,0.9296604395
0.8840877414,0.8930818439,0.8761852384
0.8192526102,0.8479607701,0.7944626212
0.8585724831,0.8672550917,0.8505499363
0.920532167,0.9299303293,0.9120670557
0.8615834713,0.8698874712,0.8540773988
0.7351506352,0.7374787927,0.7332159281
0.872451961,0.8822802901,0.8635308146
0.9654175043,0.965550065,0.965285778
0.9520812631,0.9521738887,0.9519887567
0.7632081509,0.7701664567,0.7584047318
0.887242794,0.8950763345,0.8802460432
0.898476541,0.9059108496,0.8922819495
0.829592824,0.8421599269,0.817846179
0.6734800935,0.6782534719,0.6703239679
0.6603401303,0.6676271558,0.6548658609
0.7587538958,0.7638991475,0.7559605837
0.856446445,0.8710086346,0.8443492055
0.8207270503,0.8322728872,0.8102456927
0.9351918697,0.9391670227,0.9315984249
0.8356404901,0.8485066891,0.8239519596
0.9113050699,0.9203495383,0.9032824039
0.8411155939,0.8533638716,0.8299234509
0.8960200548,0.8983991146,0.8937115073
0.9578172565,0.9598637819,0.9559310079
0.9398778677,0.942720592,0.937230289
0.8235968351,0.8359725475,0.8127164245
0.9358884692,0.9414984584,0.9308241606
0.921276629,0.9235978723,0.9190760255
0.9231488109,0.9325402379,0.9153574705
0.8782621622,0.8877990246,0.8696923852
0.9187342525,0.9230982661,0.9147578478
0.7363263965,0.7527654767,0.7221981287
0.870719552,0.884600997,0.8581415415
0.8299450278,0.8396975994,0.8212037683
0.9725812674,0.971716404,0.9734674692
0.9015664458,0.9113667011,0.8928683996
0.8103412986,0.8244706392,0.7980605364
0.8529201746,0.8674410582,0.8397412896
0.8451341391,0.8515491486,0.8395655155
0.8355917931,0.8493102193,0.8230897188
0.9075094461,0.9143825173,0.9014444351
0.9031568766,0.9085466862,0.8981620073
0.8508304954,0.8629040122,0.8400719166
0.9244617224,0.9339332581,0.9160190225
0.8067857623,0.8240225315,0.7912157178
0.9484238029,0.9535951614,0.9437693357
