f1,precision,recall,
0.5784722567,0.5746891499,0.5824530125,
0.4859805703,0.4751797616,0.4984022081,
0.3741526306,0.3670044243,0.382581383,
0.5622785687,0.5537430048,0.5721113086,
0.508870542,0.5010723472,0.5179092884,
0.6439803839,0.6347393394,0.6543337703,
0.492472589,0.4879438877,0.4975143969,
0.5336353183,0.5245782733,0.543723464,
0.406835109,0.4028461277,0.41138798,
0.4811744988,0.4748927355,0.4883671105,
0.3362347186,0.3276141286,0.3457859755,
0.3949840367,0.3870947361,0.4038763344,
0.4654829204,0.4548629522,0.477727294,
0.5834661126,0.5766813159,0.5906832814,
0.5122106671,0.4979181588,0.5293551683,
0.4114589691,0.4029024541,0.421661526,
0.6068486571,0.5998032689,0.6144132018,
0.4291010499,0.4232304692,0.4357461929,
0.4692920446,0.4606159031,0.4790163636,
0.734726727,0.7286610603,0.7420788407,
0.3622975647,0.3499691784,0.3765982985,
0.5240904093,0.5204339623,0.5289340019,
0.3904468715,0.3846567273,0.3970814943,
0.4707591832,0.4625798762,0.4802640378,
0.5020435452,0.4886015654,0.5181546211,
0.3884874284,0.3799403906,0.3982663155,
0.5386256576,0.5359108448,0.5414415002,
0.5447319746,0.5340055823,0.556732595,
0.4607318044,0.4526558518,0.4701642394,
0.57912606,0.5709129572,0.5883620381,
0.5383678079,0.5272518992,0.5509144068,
0.4863142371,0.4727602005,0.5022124052,
0.3665674627,0.3596984446,0.3742416799,
0.4863832891,0.4779429138,0.4960386455,
0.3925198019,0.3902214766,0.3951057792,
0.7337647676,0.7272942066,0.7408564687,
0.4075912535,0.3996591866,0.4163273871,
0.5160040259,0.5027669072,0.530903697,
0.5778800249,0.5684823394,0.588493228,
0.5580505133,0.5480043292,0.5695998073,
0.5670471191,0.5485498905,0.5874890685,
0.4683401287,0.4611570537,0.4762102664,
0.5079572201,0.5029085875,0.5133052468,
0.593306601,0.5870483518,0.6002934575,
0.5453288555,0.5369533896,0.5549042225,
0.536342442,0.532702744,0.5402774811,
0.5509450436,0.542060554,0.5608900189,
0.5459965467,0.5382534266,0.5548347235,
0.7378908396,0.7276970148,0.7508563399,
0.3872849941,0.3821228445,0.3931447864,
0.5390074849,0.5280991197,0.5515453815,
0.453115195,0.444744736,0.4626370966,
0.4352478385,0.4311264753,0.4397408366,
0.4639193714,0.4508942068,0.478925705,
0.6472579837,0.641400516,0.6542541981,
0.4943646789,0.4862496257,0.5034505725,
0.3960234821,0.3858225644,0.4079065919,
0.3356938064,0.3252895176,0.3476961553,
0.4939359426,0.4871046245,0.5017265081,
0.5270223618,0.5133337379,0.542534411,
0.4596700072,0.458486706,0.4609409273,
0.4144542217,0.4056405425,0.4251823425,
0.5025960207,0.4924931526,0.5142388344,
0.5954892635,0.5897248387,0.602014482,
0.5997434258,0.5896134377,0.611697495,
0.5412496328,0.5337520242,0.5496448874,
0.613896668,0.6054788828,0.6231364012,
0.4958520532,0.4858238995,0.5073338151,
0.4612220526,0.4565792978,0.4664112628,
0.4379248917,0.4312715232,0.4454942942,
0.511474371,0.506041944,0.5174321532,
0.4968575239,0.4956365526,0.4982022643,
0.5095204711,0.5028886199,0.5166862011,
0.5640557408,0.5539708734,0.5758174062,
0.4930204451,0.4803346395,0.5079125762,
0.5729980469,0.5648789406,0.5817747712,
0.4604327679,0.4492549002,0.4730497897,
0.4628121257,0.4538912773,0.4731328189,
0.5226078033,0.510910809,0.5359443426,
0.5507205129,0.5503804088,0.551078856,
0.460624963,0.4499061108,0.4729110897,
0.6244651079,0.61512357,0.6352136135,
0.3979331851,0.3932777047,0.4030188918,
0.5361789465,0.5223181248,0.5520684123,
0.5518131852,0.5434948206,0.5611522794,
0.5849918723,0.5774302483,0.5932697058,
0.5553552508,0.5446076989,0.5672071576,
0.3804415166,0.3722818494,0.3897438943,
0.591606617,0.5871219039,0.5965650678,
0.5442961454,0.5354007483,0.554507494,
0.732401967,0.7205108404,0.7468038797,
0.4413389862,0.4324609041,0.4519524574,
0.4806118608,0.4712323248,0.4915474653,
0.4737243056,0.4654457271,0.4830300212,
0.5907139778,0.5822626948,0.6012870073,
0.5377425551,0.5279531479,0.5490435958,
0.5589036345,0.5545612574,0.5637536049,
0.5817510486,0.564910531,0.6011583209,
0.5132809281,0.5079889894,0.5191489458,
0.8504536152,0.8359946012,0.8667606115,
0.6642055511,0.6524073482,0.6770395637,
0.4985194802,0.4900145531,0.5083900094,
0.521065414,0.51028651,0.5337857008,
0.4404600263,0.4279984236,0.4546124041,
0.4718779922,0.4668804109,0.4782062471,
0.5704299212,0.5654247403,0.5761598945,
0.5794503689,0.5688912868,0.5913591981,
0.7219852209,0.7187023163,0.7254734635,
0.2156401426,0.21551238,0.2157792896,
0.6223504543,0.6171959639,0.6279872656,
0.4996469617,0.4894222319,0.5115674138,
0.3491227329,0.3399653435,0.3597791493,
0.6496848464,0.6334419847,0.6682958603,
0.471471101,0.4670556188,0.4769142568,
0.4479701519,0.4428449273,0.4537668228,
0.6533383727,0.650190711,0.6566463113,
0.4180679917,0.4134062827,0.4231013358,
0.6956646442,0.6892752051,0.7029334903,
0.5153730512,0.5039324164,0.5284532905,
0.3649520874,0.3619297147,0.3684800565,
0.409845978,0.4033250809,0.4170174599,
0.3045475781,0.3041353524,0.3050641119,
0.6250857711,0.6161820889,0.6351678371,
0.4794681668,0.4649540186,0.4960505068,
0.5402802825,0.5325396061,0.5491243601,
0.5904942751,0.5850203633,0.5965716243,
0.5263472795,0.5193082094,0.5343418717,
0.4659106433,0.4610061347,0.4710606635,
0.4783465266,0.469379425,0.4886926413,
0.5409955978,0.5365220904,0.546045959,
0.4368980229,0.4261398315,0.4494225085,
0.6564839482,0.6468138695,0.6680195928,
0.5025162101,0.4975965619,0.5079973936,
0.4906647801,0.4796208441,0.5034641623,
0.5832752585,0.5793270469,0.5874515176,
0.3722186089,0.3632543385,0.3826166689,
0.3224828243,0.3170755208,0.3286665976,
0.5636735559,0.5563781857,0.5718027949,
0.4701994061,0.463573724,0.477801621,
0.5497242212,0.5403636098,0.5601931214,
0.5167521834,0.5044313669,0.5312951207,
0.5644606352,0.5630537868,0.5659598112,
0.5371803045,0.5364235044,0.5381628275,
0.546620369,0.5418232083,0.5517725348,
0.4610635042,0.4382730722,0.4877080619,
0.5738760829,0.5679543614,0.5817015767,
0.6278392673,0.618548274,0.6385496855,
0.4644426107,0.4545560181,0.4755416214,
0.5451321006,0.5279690027,0.5650165677,
0.6275164485,0.6222768426,0.6343992949,
0.5292212963,0.5246257186,0.5342521667,
0.4961623251,0.4885682762,0.5046626329,
0.4628310204,0.4513411224,0.4758505523,
0.5016626716,0.4937386215,0.5112556815,
0.5568182468,0.5468102098,0.5683910847,
0.4476219118,0.4428834319,0.4527869821,
0.6208646297,0.6105091572,0.6330567598,
0.5046937466,0.4944515228,0.5165387392,
0.4788626134,0.4702252746,0.4886167943,
0.5373551846,0.5297182202,0.5458272099,
0.5195057988,0.5096843243,0.5307016969,
0.5018763542,0.4928795099,0.5123640895,
0.55970186,0.5503037572,0.5709791183,
0.5105497837,0.5030685663,0.5188043118,
0.4377803206,0.4326020777,0.4435254037,
0.4978995621,0.4886144996,0.5084802508,
0.5219643712,0.5113197565,0.5342004895,
0.5030735135,0.4998272359,0.5065954924,
0.6281124949,0.6111946702,0.6481224895,
0.424700886,0.4177788198,0.4321099818,
0.465264976,0.4580715001,0.473462522,
0.6600607634,0.6511869431,0.6698075533,
0.4694681764,0.4669162333,0.4721967876,
0.6273302436,0.6183332801,0.6375789642,
0.4666950405,0.4627618194,0.4709412456,
0.4370658994,0.4294652045,0.445661962,
0.3112854362,0.2997327149,0.3249545097,
0.6969445944,0.6922732592,0.702393055,
0.5480030179,0.5358577967,0.5619829297,
0.4991180003,0.490157336,0.509318471,
0.4190728366,0.4085580409,0.431868732,
0.4436553121,0.4383915961,0.4495106339,
0.5853311419,0.5753903985,0.5973197818,
0.3676902056,0.3613331914,0.3746496737,
0.5932575464,0.5864169002,0.600805223,
0.3654404283,0.3628329933,0.3683438301,
0.5832894444,0.5745306015,0.5933416486,
0.5799684525,0.5699253678,0.5917292833,
0.5211042166,0.5169337988,0.5256195068,
0.4391820133,0.4257917404,0.4546497762,
0.4153586328,0.4075052738,0.4244974852,
0.5449633598,0.5346378088,0.5569324493,
0.4221937358,0.4161175489,0.4288611114,
0.3608570695,0.3575355113,0.3646889329,
0.6221972704,0.6186153293,0.6262785792,
0.5515452027,0.5415871739,0.5627076626,
0.5232380033,0.5166725516,0.5304234028,
0.5637897849,0.5548595786,0.5740535855,
0.5032106042,0.4935872555,0.51412642,
0.4864853621,0.4784095585,0.4959473014,
0.5761655569,0.5656433105,0.5884468555,
0.5294980407,0.5205234885,0.5404498577,
0.6147458553,0.6059028506,0.6246954203,
0.5107316375,0.507517159,0.5141708255,
0.3993361592,0.3907065094,0.4089459181,
0.4339298308,0.4223222136,0.4472988546,
0.476041168,0.464746803,0.4888558686,
0.4836771488,0.4739680886,0.4947059751,
0.4921219051,0.4854230881,0.4996179044,
0.5617557168,0.5559059978,0.5687060356,
0.4347601831,0.4252814353,0.4455202818,
0.4869720638,0.480651021,0.4942749739,
0.4961540103,0.4868532717,0.5071739554,
0.6458284855,0.6362488866,0.6570854783,
0.5737563968,0.5658598542,0.5826120973,
0.5053735971,0.4967685044,0.5152933598,
0.4873928726,0.4776512086,0.4996427596,
0.4620307088,0.4519783854,0.4735746086,
0.5331770778,0.5243489742,0.5434837341,
0.5165809989,0.5094351172,0.5248635411,
0.532761097,0.5242887139,0.5420042276,
0.500472784,0.4862126112,0.5164249539,
0.6161673069,0.6099730134,0.6231060028,
0.4086067379,0.3982180059,0.4209911227,
0.5069203377,0.495262295,0.5207744837,
0.4682435393,0.4580232799,0.4798539877,
0.4579324126,0.4495539367,0.4674773812,
0.5082994699,0.4992269278,0.5184457302,
0.5166789293,0.5091973543,0.5257319212,
0.662432313,0.6553963423,0.6700531244,
0.5347409844,0.5227476954,0.5489448905,
0.4280080795,0.4242329299,0.4320745468,
0.4692652524,0.4593666196,0.4807842374,
0.5402203798,0.5369311571,0.5438554287,
0.4243595004,0.4170217812,0.4326168597,
0.6286610961,0.6231341958,0.6353657842,
0.4800235629,0.4693627059,0.4924657941,
0.4099470377,0.4035778046,0.4175170064,
0.5485631227,0.5384358764,0.5596086383,
0.4912146628,0.4846030474,0.4986647069,
0.3665412366,0.3531219959,0.3822701573,
0.5173772573,0.5165154338,0.5182729959,
0.531237483,0.5177891254,0.5468711257,
0.4775601625,0.4708270729,0.4849474728,
0.5285078883,0.4983589053,0.5655137897,
0.4287007153,0.4187175632,0.4400461912,
0.4003828168,0.3910067379,0.4108740985,
0.5498028398,0.5456815362,0.5547872186,
0.5365628004,0.5307382345,0.543376863,
0.4777823687,0.4650147557,0.4929277003,
0.5753653646,0.5632326007,0.5886719823,
0.5121780038,0.5055194497,0.5197814107,
0.4596571624,0.4546863437,0.4653944075,
0.4654603899,0.4551985562,0.4769794643,
0.5653486252,0.5553246737,0.5765638947,
0.4955540299,0.4825534821,0.5109539628,
0.5200887918,0.504837811,0.5375298858,
0.3026967645,0.298186928,0.3079584539,
0.4523769319,0.4410476983,0.4655727744,
0.4378943443,0.4310981929,0.4455718696,
0.5069682002,0.4986914992,0.516240716,
0.4887961745,0.478407383,0.5007332563,
0.5433731079,0.5363297462,0.5512788296,
0.513358593,0.5031809807,0.5243885517,
0.4947820902,0.4866405129,0.504127264,
0.577799201,0.5738203526,0.5824649334,
0.4505057633,0.4432092011,0.4589574635,
0.4594458938,0.4529717863,0.4667319655,
0.5486169457,0.5405640006,0.5576031208,
0.4682730436,0.4530333579,0.4854510725,
0.4830117524,0.4789156616,0.4876891971,
0.550229907,0.5396414399,0.5635598302,
0.3820545375,0.3754091561,0.3892004192,
0.5183538795,0.5063819885,0.5321400762,
0.5791367888,0.5594384074,0.6016939878,
0.5575573444,0.5474361777,0.5699830651,
0.509476006,0.4984474778,0.5222313404,
0.5410881042,0.5302867293,0.5534780622,
0.4618090689,0.4500942528,0.4753417373,
0.4660093188,0.4566294551,0.4768159389,
0.5825525522,0.5729182959,0.5936262012,
0.5273717046,0.517881453,0.5380800366,
0.5356715918,0.5272078514,0.5457234979,
0.4599627256,0.4509786665,0.4707282186,
0.5999867916,0.5886648297,0.6133374572,
0.575869143,0.5693625212,0.5828328729,
0.5546299219,0.5472436547,0.5627719164,
0.4891238511,0.4841424525,0.4948367178,
0.580055654,0.566280365,0.5955075622,
0.4394994974,0.4357976019,0.4436154068,
0.4727636576,0.4637958109,0.4832526743,
0.4871917367,0.4811882079,0.4937396944,
0.4787899554,0.4661482573,0.4931672513,
0.5730743408,0.5655917525,0.5817967653,
0.5203381181,0.5080031753,0.5345426202,
0.4093325436,0.4001244307,0.420220226,
0.4448844194,0.4336413741,0.4578056633,
0.3836847246,0.3673596382,0.4030531049,
0.4517027736,0.4417564571,0.4634823203,
0.4588750303,0.4537172019,0.4646428525,
0.5475725532,0.5369513035,0.5600161552,
0.4195176661,0.4112722278,0.4288419783,
0.4856652021,0.4747848511,0.4986812472,
0.4551842511,0.444709152,0.4677866101,
0.5522654653,0.5470368862,0.5577769876,
0.4416571856,0.4365927875,0.4473004639,
0.431933403,0.4240319431,0.4403134584,
0.4943521321,0.4889068007,0.5007421374,
0.4227673411,0.4146867394,0.4323677421,
0.6114905477,0.6086063385,0.6146047711,
0.4630980492,0.455127269,0.4725340903,
0.5223971009,0.510637641,0.536367774,
0.3909914494,0.3873745203,0.3950525522,
0.5333891511,0.5236160755,0.5447675586,
0.5011888146,0.5018191934,0.5008073449,
0.4798498452,0.471950233,0.4886858165,
0.4214321971,0.4117376804,0.4326010942,
0.4545263052,0.445943743,0.4641207755,
0.5413479805,0.5277011991,0.5570087433,
0.4967957139,0.4872326255,0.508061707,
0.5118137598,0.4997325242,0.5257090926,
0.4360334873,0.4310489893,0.441624701,
0.4652955234,0.4545005262,0.4777990282,
0.5095870495,0.4999553263,0.5204080343,
0.5040399432,0.5023086667,0.5058248043,
0.551887095,0.5412575603,0.5641551018,
0.4954693317,0.4875536263,0.5051661134,
0.4304943085,0.4199285209,0.4425474107,
0.63896209,0.6314643025,0.6476560831,
0.5944366455,0.5908863544,0.5982711911,
0.4916939139,0.4786913991,0.5066033602,
0.4387132227,0.4244176745,0.4559692442,
0.4936402142,0.4851408899,0.5031935573,
0.5717610121,0.5610128045,0.5838586092,
0.5664616227,0.5501672626,0.5854124427,
0.48763749,0.4716004133,0.5063337684,
0.4639408886,0.4533325434,0.4756542444,
0.523540616,0.5169628859,0.5309094191,
0.451977551,0.4411791265,0.464735955,
0.411894083,0.4070114791,0.41792202,
0.6795223355,0.6718287468,0.6882872581,
0.6638580561,0.6559612751,0.672590971,
0.4672226012,0.4605715275,0.4742104709,
0.4493368864,0.4438861012,0.455447942,
0.588593483,0.5791732073,0.5999762416,
0.4942300618,0.4873966575,0.5018706322,
0.4755330682,0.4630128741,0.4895380437,
0.5022930503,0.4931694567,0.512775898,
0.4679167271,0.4589216709,0.4782105982,
0.4428016543,0.4352103472,0.4516454041,
0.4915554821,0.4767566025,0.5082127452,
0.5244804025,0.5158184767,0.5345627069,
0.5051524639,0.4924980104,0.5194526315,
0.4767270684,0.4714256525,0.4827587306,
0.4416266978,0.4275884628,0.4584264755,
0.5445281267,0.5305896997,0.5605760813,
0.6110941172,0.5969446301,0.6265250444,
0.6188631058,0.6077319384,0.6320343018,
0.4781135619,0.4748214483,0.4815151989,
0.4698031843,0.4623750746,0.4781013429,
0.4997653067,0.4880931377,0.5130688548,
0.6604594588,0.6487162113,0.6735995412,
0.6590016484,0.648113668,0.6712918282,
0.6284245849,0.6132401228,0.6457303166,
0.7404505014,0.7363303304,0.7448751926,
0.6959437728,0.6823704243,0.7108660936,
0.5976627469,0.5898944736,0.6061556935,
0.5369925499,0.5233051777,0.552456677,
0.5306400061,0.5261124372,0.5358160734,
0.4192475379,0.40233621,0.4395043254,
0.6152455807,0.5985649228,0.634111464,
0.5037968159,0.4935963452,0.515042901,
0.5823156238,0.5735594034,0.5926208496,
0.3738972247,0.370072037,0.3780736625,
0.4825587571,0.4768614471,0.4891170263,
0.3798287213,0.3713509738,0.389701575,
0.4715999663,0.4621281624,0.4821434915,
0.5813692212,0.5737103224,0.5899127126,
0.4967416823,0.4912427068,0.5028044581,
0.5739249587,0.5634102821,0.5859596133,
0.5309215188,0.5257197022,0.5364391804,
0.4478498399,0.435636282,0.4633546472,
0.4903662205,0.4813220501,0.5009819865,
0.403437376,0.3926454484,0.4155771732,
0.5383445621,0.532124579,0.5451363921,
0.517926991,0.5085370541,0.5301797986,
0.6776616573,0.6665921211,0.6894213557,
0.3814200759,0.3745328486,0.3895983696,
0.5971987844,0.5845753551,0.6114538312,
0.4867387414,0.4805876613,0.4939697087,
0.6078191996,0.5975562334,0.6195219159,
0.6288563013,0.6173144579,0.6422669291,
0.4103320837,0.4030327797,0.4185001254,
0.4935178161,0.4843767285,0.5042822361,
0.4681452513,0.4535141885,0.4848986566,
0.6324171424,0.6271739006,0.6380974054,
0.3987343609,0.3906319141,0.4081800878,
0.4074565172,0.3991228938,0.4172938466,
0.4200566709,0.4094316363,0.4324144423,
0.5673205853,0.5618162751,0.5737854242,
0.4565327168,0.4492952526,0.4646350741,
0.553818047,0.5434182882,0.5653986335,
0.4636617303,0.4552855492,0.4732044339,
0.6691415906,0.6592133045,0.6804352999,
0.4626401365,0.4505172074,0.4768856168,
0.5020227432,0.4894788861,0.5162727237,
0.3980440795,0.3851524591,0.4133124352,
0.6513318419,0.6461479068,0.6574269533,
0.5420012474,0.5337492824,0.5510177612,
0.4371653199,0.4251416922,0.4507767856,
0.4389438629,0.4344474375,0.4451767802,
0.5796715617,0.5676317215,0.5932450294,
0.4396151006,0.434469074,0.4456913471,
0.6881104112,0.6763584018,0.7012472749,
0.4539451599,0.450152576,0.4583700299,
0.4572651088,0.4491944909,0.4667645097,
0.5025126934,0.4839276969,0.524539113,
0.4756066799,0.4689203203,0.4828501046,
0.4550695419,0.4437651634,0.4681037962,
0.6164044738,0.6044617891,0.6302987337,
0.4023046494,0.4004791081,0.4044353068,
0.5166910887,0.5038955808,0.5322611332,
0.4668288529,0.4551057518,0.4808011055,
0.5167702436,0.5060182214,0.5291346908,
0.4980346262,0.48829934,0.509386301,
0.5982923508,0.58921808,0.6085489392,
0.4737046957,0.4662171304,0.4821777344,
0.4415350556,0.4347679019,0.4492126405,
0.5993396044,0.5889585614,0.6107490063,
0.469483912,0.4591198564,0.4815335572,
0.5075092912,0.4981974363,0.5180779696,
0.6520292163,0.6457571983,0.6595978737,
0.5374490023,0.5280737877,0.5482822657,
0.5081388354,0.4988402426,0.5187268853,
0.6827862263,0.6707962751,0.6965680718,
0.4731935561,0.4619964361,0.4861145318,
0.6575248837,0.6499073505,0.6662160754,
0.4397360682,0.4328677952,0.4473382533,
0.4734624922,0.4628614485,0.4854933023,
0.4358015656,0.431636095,0.440374434,
0.4214403629,0.4124725163,0.431720674,
0.4571558535,0.445938915,0.4699207842,
0.6588302255,0.6489613056,0.6697964072,
0.4674222171,0.4593404233,0.47649014,
0.4412122667,0.4331419468,0.4506570399,
0.4195284247,0.4110180736,0.4293055534,
0.4171771705,0.4069210887,0.4292132556,
0.4834835231,0.470046103,0.4997136891,
0.6905485988,0.6886170506,0.6925365925,
0.3957708478,0.3886915445,0.4041677415,
0.5745511651,0.5687800646,0.5809051394,
0.4284487665,0.4226590693,0.4348449409,
0.5108324289,0.5001206398,0.5232662559,
0.4794569016,0.4757091105,0.4833630025,
0.4402608871,0.4357097745,0.4450479746,
0.4366318583,0.4365975559,0.4367105365,
0.519934833,0.5102502704,0.5314845443,
0.6728342175,0.6612679958,0.6862824559,
0.415446192,0.4038142562,0.4295610487,
0.4274258018,0.4103938937,0.4474144578,
0.4071270227,0.3958618641,0.4202284515,
0.4296626151,0.4167592227,0.4444581866,
0.6131195426,0.6077830195,0.6189273596,
0.4228711426,0.4154835641,0.4315150678,
0.4740430117,0.4667060077,0.4821870029,
0.4555358887,0.4450413883,0.4677744508,
0.6311294436,0.6297883987,0.6325255036,
0.4824782014,0.4715890884,0.4951625466,
0.8351108432,0.8102416396,0.8643145561,
0.4805625379,0.472820431,0.490020752,
0.4449625611,0.43903929,0.4517109692,
0.4199795723,0.4114457071,0.4295507669,
0.5107556581,0.5033479929,0.519451797,
0.5540334582,0.5474750996,0.5617676973,
0.4937544763,0.4849045873,0.503924787,
0.5286955833,0.5131334662,0.5463595986,
0.4443835914,0.4348235428,0.4551135302,
0.5510808229,0.5424550772,0.561164856,
0.5085750818,0.5009177327,0.5175648928,
0.444619894,0.4368374944,0.4544890523,
0.4782074094,0.4684623778,0.4895146191,
0.5529949665,0.5445463657,0.5626587272,
0.47054407,0.4600098431,0.4825068116,
0.4880665839,0.480432421,0.4965014756,
0.4520199895,0.4467515647,0.4576905966,
0.5627408624,0.5548019409,0.5715591311,
0.8628618121,0.8549621105,0.8712291121,
0.4155895114,0.4008788466,0.432543844,
0.5069701672,0.4950501621,0.5209603906,
0.5035663843,0.4911803007,0.51767838,
